"X.AMRS.PA.","X.GRWG.PA.","U.YOLO.PA.","U.CNBS.PA.","U.MJ.PA.","X.POTX.PA.","U.STZ.PA.","U.IIPR.PA.","X.CARA.PA.","X.TLRY.PA.","X.SNDL.PA.","X.CNTTQ.PA."
2.26,27.73,14.51,15.54,13.53,9.79,205.17,149.78,16.19,7.23,0.24,2.78
2.25,28.89,14.4,15.39,13.36,9.64,203.75,150.07,15.68,7.15,0.26,2.73
2.27,29.49,14.51,15.5,13.39,9.6,204.21,153.47,15.92,6.73,0.26,2.73
2.3,29.16,14.25,15.4,13.35,9.65,200.59,151.96,15.33,7.36,0.25,2.53
2.43,31.51,14.73,16.04,13.53,9.65,201.58,153.9,14.99,6.68,0.24,2.07
2.62,32.91,15.28,16.78,14.4,10.6,207.83,154.83,15.21,7.82,0.3,1.91
2.88,33.54,15.68,17.03,14.34,10.58,204.85,156.52,15.06,7.49,0.28,2.1
2.93,34.61,16.05,17.32,14.48,10.68,203.48,157.79,15.01,7.62,0.22,2.29
2.91,35.59,16.55,17.95,15.19,11.38,204.81,156.72,14.95,8.5,0.37,2.2
2.93,35.2,16.93,18.45,15.83,12.09,205.9,153.73,14.69,9.04,0.72,2.13
2.76,33.37,16.36,17.45,15,11.29,205.77,154.37,14.68,8.07,0.65,2.24
2.75,35.42,16.66,18.01,15.53,11.85,205,153.21,14.9,8.63,0.8,2.35
2.64,35.3,16.8,18.22,15.83,12.14,210,147.66,15.05,9.07,0.77,2.2
2.99,35.02,17.11,18.41,15.77,12.12,213.79,153.03,15.08,8.61,0.66,2.23
3.19,34.23,16.82,18.15,15.5,11.84,212.12,154.74,15.03,8.22,0.53,2.27
3.27,34.17,16.73,18.01,15.65,11.81,213.01,156.03,14.89,8.3,0.51,2.18
3.1,31.39,16.19,17.13,15.08,11.3,209.39,158.12,14.86,7.93,0.49,2.18
3.2,33.2,16.5,17.54,15.29,11.32,207.29,161.18,15.23,8.08,0.47,2.22
3.5,32.78,16.36,17.53,15.11,11.12,205.25,161.14,14.91,7.78,0.5,2.13
3.26,32.79,16.26,17.21,14.78,10.81,206.98,168.86,14.92,7.38,0.51,2.24
3.42,34.7,16.48,17.76,15.19,11.15,212.37,176.9,15.16,7.87,0.5,3.09
4.11,38.71,16.99,18.24,15.42,11.32,214.83,182.41,14.9,9.34,0.48,2.91
4.08,37.51,16.91,17.97,15.22,10.96,217.93,188.86,14.55,8.96,0.44,2.19
4.36,38.65,17,17.96,15.16,10.93,218.66,188.09,15.13,8.89,0.43,2.23
4.83,40.67,16.9,18.13,14.8,10.63,214.57,192.98,14.95,8.39,0.5,2.2
5.22,42.14,17.11,18.29,14.89,10.6,212.95,197.63,15.5,8.46,0.48,2.05
5.6,41.24,17.46,18.74,15.21,10.88,215.49,188.76,15.71,8.89,0.5,2.01
5.44,41.29,17.61,18.68,15,10.59,215.91,188.95,15.72,8.59,0.47,2.09
5.83,40.79,17.73,18.57,14.87,10.44,217.51,189.55,15.82,8.46,0.47,2.06
5.99,39.31,17.52,18.09,14.66,10.34,218.64,186.17,15.71,8.38,0.48,2
5.58,38.5,17,17.3,14.31,10.11,217.54,181.45,15.3,8.22,0.46,1.96
6.57,41.35,17.19,17.77,14.61,10.18,218.29,183.68,15.38,8.62,0.48,1.88
6.18,40.19,17.04,17.48,14.38,9.99,219.05,183.16,15.14,8.27,0.47,1.9
6.26,39.08,17.25,17.6,14.51,10.12,218.38,179.49,15.07,8.47,0.51,1.92
7.04,39.09,17.65,18.1,14.86,10.48,216.74,177.63,15.12,9,0.55,1.86
8.01,40.29,18.05,18.74,15.28,10.92,216.98,180.06,15.16,9.51,0.54,1.81
8.91,44.4,19.2,20.16,16.53,11.81,224.42,179.19,15.63,10.77,0.6,1.75
8.73,46.65,19.76,20.84,16.95,12.24,228.76,174.3,16.1,11.34,0.69,1.68
8.33,45.33,19.74,20.69,16.82,12.16,230.23,178.38,16,11.32,0.68,1.67
9.01,51.56,20.62,21.8,17.49,12.75,226.88,189.41,16.42,12.33,0.71,1.76
9.35,50.31,20.7,21.8,17.7,13.07,228.09,185.44,17.12,13.33,0.67,1.78
9.31,47.99,21.51,22.31,18.36,13.89,224.57,187.12,17.47,15.02,0.66,1.73
10.46,50.48,22.42,23.91,19.91,15.41,223.9,190.08,18.06,18.56,0.69,1.69
11.29,51.1,21.86,23.64,19.8,15.45,220,189.3,18.56,19.69,0.71,1.67
11.56,52.05,21.81,23.8,19.94,15.55,219.48,187.63,19.29,20.21,0.71,1.65
11.36,52.29,22.12,24.22,20.17,15.69,223.01,189.31,20.1,20.09,0.69,1.66
10.7,50.22,22.06,24.06,19.78,15.41,227.58,195.43,20.26,18.8,0.68,1.75
10.06,48.86,21.99,24.06,19.45,15.15,228.69,197.24,18.98,17.92,0.66,1.79
10.39,49.84,22,23.98,19.39,14.88,226.92,194.31,19.15,18,0.64,1.74
9.49,48.34,21.53,23.01,18.69,14.09,222.23,193.94,19.65,17.19,0.6,1.67
10.03,48.36,21.79,23.85,19.52,14.85,219.9,201.09,19.21,19.03,0.56,1.67
9.02,44.59,21.2,23.45,19.39,14.85,213.42,188,18.51,18.68,0.6,1.68
9.31,45.85,21.47,23.76,19.59,14.9,216.74,191.69,18.48,18.71,0.82,1.65
9.41,43.19,21.1,23.4,19.05,14.53,210.93,187.12,18.71,18.16,0.82,1.62
9.58,46.18,21.58,24.04,19.28,14.73,215.19,194.58,18.7,19.07,1.22,1.61
9.73,51.05,23.15,25.97,21.21,16.59,217.92,204.65,18.82,23.49,1.04,1.58
11.79,55.77,25.27,28.74,23.35,18.35,216.24,208.8,19.84,26.29,1.21,1.44
12.06,57.41,25.87,29.18,23.48,18.63,223.51,208.86,19.33,26.77,1.16,1.28
12.13,58.19,26.03,29.18,23.31,18.35,227.93,211.48,19.1,25.72,1.14,1.26
13.34,62.97,27.32,31.24,25.45,20.37,228.63,215.21,19.46,30.07,1.28,1.33
15.37,64.64,29,34.78,28.87,23.88,233.84,212.4,20.28,42.34,1.65,1.37
16.32,63.19,30.53,39.87,33.21,28.7,240.41,210.13,21.62,63.91,2.94,1.32
13.81,55.09,26.8,32.42,25.04,20.47,236.39,209.78,19.9,32.2,2.38,1.3
14.83,56.92,27.07,34.74,24.58,19.51,241.42,214.41,19.88,29.06,2.08,1.25
14.79,59.73,28.21,36.46,26.5,20.92,238.99,218.99,20.53,33.87,2.22,1.18
14.21,60.59,28.49,35.8,26.91,21.1,231.87,219.78,21.08,34.58,2.19,1.15
14.44,59.4,27.71,35.06,25.46,19.74,228.46,214.89,21.07,31.55,1.72,1.18
13.55,55.99,26.62,33.38,24.25,18.48,226.3,209.56,19.91,27.12,1.45,1.22
16.2,57.71,27.61,34.25,24.95,19.1,223.28,214.82,20.03,29.2,1.53,1.2
16.73,52.69,26.8,33.1,24.07,18.14,222.56,211.56,20.16,26.3,1.42,1.14
14.66,50.73,26,31.75,23.32,17.35,222.49,209.1,19.74,24.8,1.25,1.13
15.26,50.62,26.74,32.49,24.28,18.16,224.05,220.64,19.83,27.98,1.45,1.11
13.82,45.93,25.11,30.75,22.89,17.19,217.93,188.64,19.28,24.47,1.38,1.07
13.79,45.63,25.09,30.24,22.52,16.62,214.14,195,18.39,24.35,1.34,1.1
15.66,51.82,25.95,31.55,23.5,17.42,217.75,197.02,18.91,25.56,1.35,1.11
19.96,49.29,25.91,31,23.16,17.36,218.15,191.22,18.93,25.91,1.37,1.1
17.44,43.47,25.14,29.66,22.38,16.78,216.1,188.05,18.93,25.29,1.29,1.08
16.56,40.05,23.65,28.17,21.3,15.6,211.15,182.64,18.1,22.65,1.16,1.05
16.14,40.45,22.98,27.49,21.23,15.4,217.01,173.1,18.13,21.63,1.14,1.05
16.83,37.77,22.59,27.59,21.27,15.42,220.63,166,18.12,22.43,1.18,1.02
18.86,44.62,24.16,29.29,22.54,16.53,227.15,173.22,18.65,24.4,1.39,0.91
17.38,45.42,23.82,28.85,22.34,16.17,227.11,172.27,18.7,24.1,1.32,0.9
18.02,48.72,25.39,31.06,23.88,17.43,228.47,180.73,19.45,28.2,1.42,0.94
20.67,48.95,25.74,31.19,24.05,17.7,229.45,188.48,19.3,27.57,1.42,1.09
22.33,53.35,26.84,32.75,24.98,18.72,229.86,195.42,18.94,30.47,1.62,1.36
21.83,51.78,25.6,31.44,23.93,17.71,230.78,192.66,19.85,26.97,1.51,1.37
21.39,54.24,25.94,31.86,24.21,17.93,233.26,194.57,19.59,27.47,1.54,1.33
19.68,50.75,25.06,30.5,23.42,17.28,231.16,178.75,19.11,25.32,1.46,1.36
20.8,54.78,25.12,30.93,23.84,17.48,234.72,177.85,19.65,25.34,1.49,1.33
22.62,55.2,24.67,30.72,23.49,16.91,230.77,175.78,19.79,23.9,1.3,1.35
21.15,52.17,23.79,29.75,22.87,16.2,229.12,172,19.9,23.25,1.21,1.37
18.76,46.05,23,28.62,22.15,15.83,229.8,172.92,19.45,22.2,1.13,1.34
19.88,45.74,23.32,29.2,22.6,16.1,231.22,178.06,19.57,22.83,1.22,1.32
19.46,44.18,23.07,28.61,22.45,15.88,235.31,176.67,20.13,22.08,1.14,1.34
18.72,41.76,22.48,27.79,22.05,15.5,236.13,174.48,19.99,21.63,1.13,1.32
20.03,44.41,22.33,27.9,22.34,15.55,234.01,176.75,20.64,22.04,1.14,1.23
19.12,49.71,23.64,29.05,22.87,16.05,228.11,181.21,21.71,22.73,1.14,1.18
19.37,50.54,23.87,29.54,22.87,16.05,229.7,186.6,21.78,22.33,1.11,1.12
18.62,50.4,23.9,29.67,22.96,16.06,229.36,187.66,21.91,22.2,1.1,1.07
17.88,50.64,23.9,29.6,22.99,16,230.33,189.44,23.84,22.06,1.08,1.09
18.22,50.25,23.5,29.09,22.55,15.58,236.43,193.75,27.14,21.15,1.03,1.11
16.86,49.02,22.72,28.06,21.91,15.07,235.13,189.51,26.5,19.76,1.01,1.16
16.05,55.28,22.97,28.48,22.29,15.23,224.3,193.85,27.46,19.77,1.02,1.21
16.6,54.07,23.1,28.95,22.3,15.49,224.27,188.99,29.19,19.78,1.01,1.25
15.56,52.35,22.04,27.5,21.31,14.45,226.48,191.18,28.37,17.16,0.93,1.21
15.36,51.66,22.2,27.8,21.43,14.54,226.72,190.25,27.48,18.32,0.98,1.16
16.06,47.56,21.69,27.17,21.11,14.08,229.11,182.99,28.56,17.4,0.91,1.13
15.71,46.9,21.35,26.71,20.96,13.99,234.8,183.99,28.36,16.98,0.85,1.08
15.06,47.1,21.5,26.85,21.1,14.05,238.86,185.07,28.55,17.19,0.84,1.05
14.45,45.46,21.13,26.47,20.97,14.21,237.67,180.86,27.39,17.43,0.94,1.05
14.41,43.35,20.33,25.59,20.06,13.44,238.4,177.03,27.5,15.9,0.84,1.04
14.99,45.81,21.17,26.41,20.85,13.95,241.11,179.95,28.03,16.8,0.85,0.99
15.22,44.04,20.86,26.21,20.53,13.95,238.43,178,27.14,16.5,0.84,0.98
15.2,45.21,21.23,26.84,21.14,14.2,240.56,181.9,26.35,17.11,0.84,0.96
15.67,47.09,21.52,27.2,21.5,14.46,238.63,182.09,26.51,17.86,0.87,0.9
15.18,45.05,21.48,26.66,21.24,14.44,238.43,183.39,26.14,17.75,0.9,0.88
15.36,45.83,22.03,27.51,21.93,14.96,237.94,185,25.82,19.34,0.94,0.84
14.78,44.61,21.77,27.18,21.52,15.06,241.72,182.99,14.05,18.68,0.9,0.8
14.58,43.61,21.82,26.8,21.42,14.95,240.41,183.13,12.95,18.35,0.87,0.84
14.36,43.78,21.7,26.56,21.06,14.5,243.03,178.92,13.08,17.04,0.83,0.88
14.56,42.2,21.2,26.19,20.83,14.24,240.05,174.89,12.5,16.12,0.79,0.93
13.61,42.23,21.11,26.14,20.85,14.35,239.73,173.53,12.5,15.91,0.78,0.96
11.42,40.74,20.72,25.38,20.42,13.66,241.62,180.94,12.44,14.15,0.71,0.91
12.22,43.07,21.45,26.1,21.34,14.49,240.99,184.51,12.57,16.17,0.77,0.91
11.45,41.78,20.41,24.81,20.72,13.88,239.33,175.54,12.38,15.05,0.74,0.89
11.57,40.05,20.17,24.67,20.45,13.68,234,170.1,13.03,15.66,0.75,0.84
10.82,36.57,19.45,23.77,19.57,12.98,229.71,166.68,13.14,14.54,0.71,0.83
11,35.44,18.95,22.82,19.2,12.35,230.95,166.99,12.88,13.69,0.7,0.83
11.68,39.99,19.77,23.7,19.69,12.63,234.55,175.62,13.22,13.94,0.7,0.82
12.55,39.16,19.84,24,19.96,12.8,235.94,172.94,13.39,15.15,0.75,0.8
12.65,38.71,19.86,24.14,20.29,13.3,234.19,170.02,13.35,15.58,0.79,0.78
12.89,38.51,19.34,23.76,19.96,12.94,232.38,169.45,13.38,15.02,0.73,0.78
13.58,39,19.57,23.89,20.09,13.09,236.2,174.77,13.47,14.93,0.77,0.78
13.51,37.32,19.64,23.9,20.16,13.23,237.43,173.01,13.27,15.24,0.76,0.78
13.39,36.88,19.81,24.15,20.13,13.16,236.58,177.69,13.39,15.03,0.72,0.79
13.41,38.98,19.94,24.41,20.51,13.54,237.94,178.99,13.3,15.46,0.76,0.81
14.39,42.61,20.47,24.94,21.05,14.1,237.19,183.03,13.6,16.67,0.86,0.87
15.08,42.32,20.79,25.49,21.22,14.46,237.11,181.54,13.67,17.17,0.85,0.91
14.23,44.41,20.95,26.05,21.57,15.3,239.84,180.26,13.59,16.72,0.97,0.86
14.04,43.76,20.69,25.65,21.14,15.1,238.72,181.39,13.41,16.3,1.01,0.82
14.57,42.37,20.73,25.47,20.92,14.85,237.35,183.93,13.28,16.99,1.01,0.82
14.95,43.05,21.41,26.34,21.66,15.59,239.32,184.91,13.26,19,1.12,0.83
14.52,42.21,21.15,26.12,21.4,15.68,238.75,180,13.06,19.73,1.3,0.84
14.99,42.08,21.05,25.93,21.06,15,239.34,181.54,13.01,18.8,1.1,0.85
15.96,43.81,21.6,26.68,21.89,15.53,239.07,188.84,13.48,19.74,1.16,0.86
16.12,44.09,21.49,26.71,21.94,15.66,238.46,188.88,13.53,20.22,1.17,0.87
15.94,43.64,21.55,26.66,22.06,15.8,236.82,188.98,13.84,21.43,1.14,0.85
15.63,41.63,21.35,26.26,21.5,15.25,237.33,191.26,13.88,20.06,1.05,0.84
15.84,42.4,21.4,26.58,21.59,15.19,237.97,191.89,13.96,19.9,1.06,0.84
15.67,42.71,21.15,26.32,21.27,14.95,236.48,191.75,14.37,19.16,1.07,0.84
15.24,40.02,20.6,25.67,20.69,14.59,236.24,189.25,14.19,17.99,1.01,0.82
15.8,40.81,20.46,25.74,20.63,14.51,234.09,189.78,14.55,18.14,0.99,0.81
16.1,40.85,20.38,25.66,20.42,14.27,229.69,189.78,14.65,17.5,0.96,0.82
15.83,40.3,19.87,25.03,19.94,13.82,220.97,184.37,14.56,16.93,0.93,0.83
16.08,41.11,20.27,25.17,20.33,13.88,226,188.74,14.35,17.36,0.92,0.83
15.92,42.2,20.18,24.9,20.17,13.75,224.7,189.49,13.89,17.43,0.89,0.81
16.68,43.97,20.62,25.38,20.42,14.19,224.28,190.17,14.01,17.61,1,0.8
16.76,44.68,21.3,26.08,20.97,14.5,226.13,193.27,14.53,18.26,1.01,0.85
16.5,43.42,21.22,25.83,20.78,14.4,228.72,195.13,14.67,18.2,0.98,0.9
16.73,48.43,21.33,26,20.97,14.25,229.51,195.47,14.53,18.64,0.98,0.93
16.42,49.09,21.22,25.96,20.68,13.8,231.65,194.12,14.44,17.87,0.95,0.93
16.37,48.15,21.16,25.79,20.61,13.81,234.07,191.26,14.27,18.07,0.94,0.94
17,49.65,21.23,25.81,20.62,13.71,232.15,193.6,14.45,17.84,0.92,1
16.63,49.03,21.18,25.67,20.28,13.6,231.49,199.28,14.38,17.24,0.9,1.11
16.33,50.92,21.04,25.41,20.16,13.37,231.08,202.34,14.43,16.98,0.87,1.19
16,51.47,20.83,25.23,19.98,13.16,229.49,202.44,14.33,16.73,0.89,1.12
15.38,47.23,20.55,25.1,19.46,13.04,227.05,200.13,13.86,16.25,0.96,1.03
15.45,45.61,20.38,24.72,19.27,12.78,227.18,197.27,13.81,16.26,0.89,1.04
15.68,45.92,20.72,24.99,19.49,12.9,227.75,204.08,13.92,16.17,0.89,1.05
15.05,46.25,20.74,24.8,19.47,12.84,226.61,208.08,13.95,16.24,0.87,1.05
14.15,45.76,20.74,24.94,19.46,13,225.61,208.19,13.45,16.33,0.88,1.05
13.71,40.69,19.84,23.86,18.59,12.29,225.94,202.28,13.11,15.03,0.84,1.06
13.55,39.84,19.55,23.47,18.22,12.02,225.08,203.94,12.96,14.41,0.82,1.09
13.07,38.12,19.21,22.71,17.74,11.6,224.01,209.4,12.99,13.93,0.82,1.14
14.39,38.56,18.55,22.3,17.45,11.45,222.14,202.64,13.02,13.61,0.81,1.16
14.78,39.86,19,22.7,17.8,11.65,225.29,208.45,12.78,14.16,0.84,1.16
15.55,41.76,19.54,23.35,18.27,11.98,225.95,213.93,12.96,14.6,0.87,1.17
15.84,40.73,19.16,22.94,17.8,11.7,223.96,210.77,12.61,13.89,0.83,1.19
15.56,39.91,18.9,22.65,17.7,11.53,224.63,212.35,11.94,13.6,0.8,1.19
14.88,40.21,18.86,22.71,17.83,11.6,224.99,212.89,12.07,13.7,0.82,1.17
14.54,39.7,18.28,22.01,17.46,11.22,226.36,210.74,11.88,12.74,0.79,1.15
15.07,41.94,19.25,23.17,18.51,12,226.49,214.28,12.1,16,0.85,1.13
15.11,41.65,19.15,23.06,18.31,11.77,224.56,214.38,12.19,15.42,0.83,1.1
14.58,40.67,18.95,22.77,17.98,11.5,224.35,214.99,11.96,14.61,0.82,1.04
14.46,40.34,18.98,22.8,17.89,11.64,222.81,214.06,12.16,14.6,0.82,1.05
14.41,40.97,18.86,22.48,17.93,11.47,221.4,213.81,11.67,14.25,0.81,1.1
14.15,41.14,18.58,22.13,17.44,11.14,219.39,213.9,11.57,13.97,0.78,1.13
14.46,42.53,19.15,22.92,18.04,11.46,219.54,217.17,12.51,14.47,0.82,1.13
14.55,42.34,19.26,22.87,17.99,11.37,218.8,228.46,12.79,14.41,0.8,1.1
15.04,43.59,19.49,23,18.01,11.4,217.27,227.94,12.55,14.71,0.83,1.08
14.69,43.04,19.47,23.21,18.06,11.61,218.19,228.7,13.02,14.79,0.81,1.07
13.64,43.14,19.25,22.69,17.87,11.37,213.4,229.56,13.13,14.31,0.81,1.05
13.37,35.68,18.79,22.12,17.31,11.2,211.94,232.28,13.35,14.11,0.83,1.04
12.96,31.49,18.17,21.67,17.04,10.96,213.65,233.25,13.87,13.3,0.76,1.04
13.81,30.61,17.86,20.9,16.46,10.64,214.06,229.83,12.54,13.12,0.73,1.02
12.98,29.31,17.59,20.65,16.32,10.39,213.45,228.53,12.72,13.12,0.71,1
12.51,29.07,17.75,20.92,16.35,10.35,214.43,231.9,13.06,13.27,0.72,0.97
12.13,29.04,17.09,20.29,15.9,9.8,213.88,229.28,12.41,12.68,0.69,0.93
13.99,29.49,17.14,20.34,15.94,9.91,213.83,233.89,13.71,12.83,0.7,0.9
14.45,31.06,17.5,20.87,16.51,10.27,216.08,237.15,14.75,13.38,0.72,0.9
14.48,32.45,17.97,21.26,16.84,10.6,216.88,239.88,14.88,13.81,0.77,0.86
15.38,31.72,17.92,21.2,16.61,10.53,214.95,238.05,14.27,13.54,0.77,0.8
15.25,31.26,17.72,20.83,16.37,10.24,214.35,237.05,13.66,13.26,0.74,0.8
16.06,31.21,17.9,21.12,16.62,10.35,212.4,240.51,14.6,13.42,0.76,0.82
15.16,30.61,17.74,20.9,16.34,10.25,211.88,244.15,14.84,13.14,0.75,0.83
15.04,31.99,17.97,21.22,16.71,10.47,211.2,246.29,15.79,13.69,0.78,0.85
14.87,31.97,17.78,21.09,16.52,10.35,215.02,247.32,16.06,13.58,0.77,0.85
15,31.59,17.91,21.4,16.85,10.55,212.47,249.3,15.73,13.85,0.8,0.83
13.82,31.84,17.98,21.45,16.71,10.4,211.86,252.38,15.25,13.6,0.78,0.82
13.22,32.05,17.93,21.36,16.64,10.38,213.62,251.88,15.36,13.5,0.76,0.84
13.29,31.39,17.71,21.05,16.47,10.26,215.85,249.91,15.62,13.31,0.75,0.83
13.49,30.1,17.31,20.5,15.99,9.86,217.05,248.77,15.54,12.81,0.73,0.81
13.68,30.47,16.98,20.26,15.89,9.89,216.01,244.09,15.57,12.86,0.73,0.79
13.3,29.55,16.59,19.86,15.63,9.69,214.03,235.4,15.27,12.42,0.72,0.76
13.52,28.45,16.4,19.73,15.49,9.5,214.99,228.29,14.9,12.24,0.74,0.76
13.13,25.83,16.04,19.2,14.96,9.29,215.6,228.79,14.65,11.75,0.71,0.72
13.3,26.93,16.76,19.71,15.26,9.3,218.58,238.93,14.8,12.03,0.73,0.66
13.59,26.99,16.88,19.87,15.2,9.37,215.49,235.84,14.95,12.01,0.72,0.63
13.74,27.03,16.8,19.8,15.15,9.33,214.92,233.3,15.26,12.16,0.72,0.66
12.9,26.16,16.08,18.96,14.55,8.86,210.09,233.63,15.33,11.24,0.68,0.67
13.48,25.99,16.3,19.19,14.5,8.99,209.07,233.58,15.62,11.22,0.69,0.65
13.23,26.6,16.81,19.7,14.81,9.14,211.21,240.07,15.63,11.64,0.69,0.66
13.51,27.61,17.18,20.05,15.09,9.31,213.99,245.77,15.87,12.02,0.7,0.65
14.05,25.79,17.12,20,14.69,9.19,212.62,245.21,15.93,11.68,0.67,0.64
14.61,27.04,17.29,20.34,15.02,9.45,211.54,241.8,16.08,12.22,0.73,0.59
13.66,25.8,16.84,19.76,14.76,9.23,209.9,233.9,15.4,11.65,0.69,0.49
13.56,25.07,16.44,19.33,14.45,8.95,211.76,231.29,15.38,11.12,0.68,0.48
13.72,24.68,16.47,19.4,14.4,9.03,210.72,231.17,15.45,11.3,0.68,0.53
13.92,24.73,16.53,19.35,14.42,8.88,213.58,234.18,15.27,11.16,0.67,0.51
12.76,23.2,16,18.76,14.13,8.68,213.13,228.6,14.45,10.75,0.63,0.48
12.62,23.44,16.2,18.81,14.31,8.84,213.11,228.93,14.2,11.09,0.64,0.47
12.03,23.46,16.15,18.66,14.27,8.69,211.52,231.09,13.78,10.8,0.64,0.49
12.17,24.26,16.32,19.04,14.46,8.89,216.58,236.86,14.15,11.02,0.64,0.49
11.99,23.54,16.01,18.71,14.3,8.84,219.71,233.04,14.18,10.49,0.68,0.47
12.05,23.18,15.94,18.58,14.08,8.75,219.7,231.5,13.97,10.16,0.67,0.42
12.25,23.76,15.81,18.55,14.26,8.73,218.78,234.27,13.74,10.28,0.66,0.4
12.61,20.93,15.81,18.54,14.22,8.77,219.16,239.88,13.35,10.29,0.66,0.42
13.45,22.01,15.88,18.6,14.4,8.94,220.39,242.84,13.36,10.39,0.66,0.45
13.23,21.94,15.47,18.24,14.16,8.7,218.96,239.05,13.16,10.24,0.66,0.48
13.4,22.1,15.29,17.84,13.92,8.65,215.58,240.82,12.72,10.07,0.65,0.49
13.41,22.95,16.08,18.74,14.62,9.2,216.29,246.37,12.82,11.66,0.69,0.53
13.45,22.91,16.26,18.87,14.64,9.2,218.27,252.82,12.93,11.59,0.68,0.61
14.17,22.91,16.22,18.86,14.66,9.28,218.47,256.69,13.01,11.58,0.7,0.7
14.05,22.03,15.88,18.26,14.23,8.96,219.4,260.17,12.7,11.09,0.66,0.74
14.25,22.59,15.76,18.18,14.28,8.9,217.74,265.52,13.22,11.01,0.66,0.72
14.24,21.79,15.51,17.86,14.04,8.77,218.3,265.02,14.2,10.71,0.66,0.65
13.96,21.07,15.07,17.4,13.63,8.6,214.94,254.83,16.43,10.3,0.65,0.67
14.85,21.3,15.22,17.55,13.77,8.66,216.77,261.71,16.99,10.51,0.66,1
