"BATS.EPS.","ID.GUD.EPS.","X.IMBBY.EPS.","U.VGR.EPS.","U.STZ.EPS.","U.TPB.EPS.","U.RLX.EPS.","U.PM.EPS."
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.67
3.52,0.4,2.12,0.52,0.29,0.51,0,4.67
3.52,0.4,2.12,0.52,0.29,0.51,0,4.67
3.52,0.4,2.12,0.52,0.29,0.51,0,4.67
3.52,0.38,2.12,0.52,0.29,0.51,0,4.67
3.52,0.38,2.12,0.52,0.29,0.51,0,4.67
3.89,0.38,2.12,0.52,0.29,0.51,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.93
3.89,0.38,2.12,0.44,5.49,0.32,0,4.93
3.89,0.38,2.12,0.44,5.49,0.32,0,4.93
3.89,0.38,2.12,0.44,5.49,0.32,0,4.93
3.89,0.34,2.12,0.44,5.49,0.32,0,4.93
3.89,0.34,2.12,0.44,5.49,0.4,0,4.93
3.89,0.34,2.12,0.44,5.49,0.4,0,4.93
3.89,0.34,2.12,0.44,5.49,0.4,0,4.93
3.89,0.34,2.12,0.44,5.49,0.4,0,4.93
3.89,0.34,2.12,0.44,5.49,0.4,0,4.93
3.89,0.34,2.12,0.44,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,5.16
3.89,0.34,2.09,0.45,9.47,0.4,0,5.16
3.89,0.34,2.09,0.45,9.47,0.4,0,5.16
3.89,0.34,2.09,0.45,9.47,0.4,0,5.16
3.89,0.34,2.09,0.45,9.47,1.67,0,5.16
3.89,0.34,2.09,0.45,9.47,1.67,0,5.16
3.89,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.28,2.09,0.6,9.47,1.67,0,5.16
3.88,0.28,2.09,0.6,9.47,1.67,0,5.16
3.88,0.28,2.09,0.6,9.47,1.67,0,5.16
3.88,0.28,2.09,0.6,9.47,1.67,0,5.16
3.88,0.28,2.09,0.6,9.47,1.67,0,5.16
3.88,0.28,2.09,0.6,9.47,1.67,0,5.16
3.88,0.28,2.09,0.6,9.47,1.67,0,5.16
3.88,0.28,2.09,0.6,9.47,1.67,0,5.16
3.88,0.28,2.09,0.6,9.47,1.67,0,5.16
3.88,0.28,2.09,0.6,9.47,1.67,0,5.16
3.88,0.28,2.09,0.6,9.14,1.67,0,5.16
3.88,0.28,2.09,0.6,9.14,1.67,0,5.16
3.88,0.28,2.09,0.6,9.14,1.67,0,5.16
3.88,0.28,2.09,0.6,9.14,1.67,0,5.16
3.88,0.28,2.09,0.6,9.14,1.67,0,5.16
3.88,0.28,2.09,0.6,9.14,1.67,0,5.53
3.88,0.28,2.09,0.6,9.14,1.67,0,5.53
3.88,0.28,2.09,0.6,9.14,1.67,0,5.53
3.88,0.28,2.09,0.6,9.14,1.67,0,5.53
3.88,0.28,2.09,0.6,9.14,1.67,0,5.53
3.88,0.28,2.09,0.6,9.14,1.67,0,5.53
3.88,0.28,2.09,0.6,9.14,2.04,0,5.53
3.88,0.26,2.09,0.6,9.14,2.04,0,5.53
3.88,0.26,2.09,0.6,9.14,2.04,0,5.53
3.88,0.26,2.09,0.6,9.14,2.04,0,5.53
3.88,0.26,2.09,0.6,9.14,2.04,0,5.53
3.88,0.26,2.09,0.6,9.14,2.04,0,5.53
3.88,0.26,2.09,0.6,9.14,2.04,0,5.53
3.88,0.26,2.09,0.6,9.14,2.04,0,5.53
3.88,0.26,2.09,0.82,9.14,2.04,0,5.53
3.88,0.26,2.09,0.82,9.14,2.04,0,5.53
3.88,0.26,2.09,0.82,9.14,2.04,0,5.53
3.88,0.26,2.09,0.82,9.14,2.04,0,5.53
3.88,0.26,2.09,0.82,9.14,2.04,0,5.53
3.88,0.26,2.09,0.82,9.14,2.04,0,5.53
3.88,0.26,2.09,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,9.14,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.53
3.88,0.26,4.17,0.82,5.45,2.04,0,5.67
3.88,0.26,4.17,0.82,5.45,2.04,0,5.67
3.88,0.26,4.17,0.82,5.45,2.04,0,5.67
3.88,0.26,4.17,0.82,5.45,2.04,0,5.67
3.79,0.26,4.17,0.82,5.45,2.04,0,5.67
3.79,0.26,4.17,0.82,5.45,2.25,0,5.67
3.79,0.23,4.17,0.82,5.45,2.25,0,5.67
3.79,0.23,4.17,0.82,5.45,2.25,0,5.67
3.79,0.23,4.17,0.82,5.45,2.25,0,5.67
3.79,0.23,4.17,0.82,5.45,2.25,0,5.67
3.79,0.23,4.17,0.82,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,5.45,2.25,0,5.67
3.79,0.23,4.17,1.27,2.89,2.25,0,5.67
3.79,0.23,4.17,1.27,2.89,2.25,0,5.67
3.79,0.23,4.17,1.27,2.89,2.25,0,5.67
3.79,0.23,4.17,1.27,2.89,2.25,0,5.67
3.79,0.23,4.17,1.27,2.89,2.25,0,5.67
3.79,0.23,4.17,1.27,2.89,2.25,0,5.67
3.79,0.23,4.17,1.27,2.89,2.25,0,5.67
3.79,0.23,4.17,1.27,2.89,2.25,0,5.67
3.79,0.23,4.17,1.27,2.89,2.25,0,5.75
3.79,0.23,4.17,1.27,2.89,2.25,0,5.75
3.79,0.23,4.17,1.27,2.89,2.25,0,5.75
3.79,0.23,4.17,1.27,2.89,2.25,0,5.75
3.79,0.23,4.17,1.27,2.89,2.25,0,5.75
3.79,0.23,4.17,1.27,2.89,2.25,0,5.75
3.79,0.23,4.17,1.27,2.89,2.46,0,5.75
